Data ID,Config ID,DateTime,SEN 1,SEN 2,SEN 3,SEN 4
35,59,16/11/09-16:20:00,27.4,29.2,-12.0,20.5
36,59,16/11/09-16:25:00,27.4,29.3,-12.0,20.5
37,59,16/11/09-16:30:00,27.5,29.3,-12.0,20.5
38,59,16/11/09-16:35:00,27.5,29.4,-12.0,20.5
39,59,16/11/09-16:40:00,27.5,29.4,-12.0,20.5
40,59,16/11/09-16:45:00,27.5,29.5,-12.0,20.5
41,59,16/11/09-16:50:00,27.6,29.5,-12.0,20.5
42,59,16/11/09-16:55:00,27.6,29.5,-12.0,20.4
43,59,16/11/09-17:00:00,27.6,29.5,-12.0,20.5
44,59,16/11/09-17:05:00,27.6,29.6,-12.0,20.5
45,59,16/11/09-17:10:00,27.6,29.6,-12.0,20.5
46,59,16/11/09-17:15:00,27.7,29.6,-12.0,20.5
47,59,16/11/09-17:20:00,27.7,29.7,-12.0,20.5
48,59,16/11/09-17:25:00,27.7,29.7,-12.0,20.5
49,59,16/11/09-17:30:00,27.7,29.7,-12.0,20.5
50,59,16/11/09-17:35:00,27.8,29.7,-12.0,20.5
51,59,16/11/09-17:40:00,27.8,29.8,-12.0,20.5
52,59,16/11/09-17:45:00,27.8,29.8,-12.0,20.5
53,59,16/11/09-17:50:00,27.8,29.8,-12.0,20.5
54,59,16/11/09-17:55:00,27.8,29.8,-12.0,20.5
55,59,16/11/09-18:00:00,27.8,29.8,-12.0,20.5
56,59,16/11/09-18:05:00,27.8,29.8,-12.0,20.5
57,59,16/11/09-18:10:00,27.8,29.9,-12.0,20.5
58,59,16/11/09-18:15:00,27.9,29.9,-12.0,20.5
59,59,16/11/09-18:20:00,27.9,29.9,-12.0,20.5
60,59,16/11/09-18:25:00,27.9,29.9,-12.0,20.4
61,59,16/11/09-18:30:00,27.9,29.9,-12.0,20.5
62,59,16/11/09-18:35:00,27.9,29.9,-12.0,20.5
63,59,16/11/09-18:40:00,27.9,29.9,-12.0,20.5
64,59,16/11/09-18:45:00,27.9,29.9,-12.0,20.4
65,59,16/11/09-18:50:00,27.9,30.0,-12.0,20.5
66,59,16/11/09-18:55:00,27.9,30.0,-12.0,20.5
67,59,16/11/09-19:00:00,27.9,30.0,-12.0,20.5
68,59,16/11/09-19:05:00,27.9,30.0,-12.0,20.4
69,59,16/11/09-19:10:00,28.0,30.0,-12.0,20.5
70,59,16/11/09-19:15:00,28.0,30.0,-12.0,20.5
71,59,16/11/09-19:20:00,28.0,30.0,-12.0,20.5
72,59,16/11/09-19:25:00,28.0,30.0,-12.0,20.5
73,59,16/11/09-19:30:00,28.0,30.0,-12.0,20.5
74,59,16/11/09-19:35:00,28.0,30.0,-12.0,20.5
75,59,16/11/09-19:40:00,28.0,30.0,-12.0,20.5
76,59,16/11/09-19:45:00,28.0,30.1,-12.0,20.5
77,59,16/11/09-19:50:00,28.0,30.1,-12.0,20.5
78,59,16/11/09-19:55:00,28.0,30.1,-12.0,20.5
79,59,16/11/09-20:00:00,28.0,30.1,-12.0,20.5
80,59,16/11/09-20:05:00,28.0,30.1,-12.0,20.5
81,59,16/11/09-20:10:00,28.0,30.1,-12.0,20.5
82,59,16/11/09-20:15:00,28.0,30.1,-12.0,20.5
83,59,16/11/09-20:20:00,28.0,30.1,-12.0,20.5
84,59,16/11/09-20:25:00,28.0,30.1,-12.0,20.5
85,59,16/11/09-20:30:00,28.0,30.1,-12.0,20.5
86,59,16/11/09-20:35:00,28.1,30.1,-12.0,20.5
87,59,16/11/09-20:40:00,28.1,30.1,-12.0,20.5
88,59,16/11/09-20:45:00,28.1,30.1,-12.0,20.5
89,59,16/11/09-20:50:00,28.1,30.1,-12.0,20.5
90,59,16/11/09-20:55:00,28.1,30.1,-12.0,20.5
91,59,16/11/09-21:00:00,28.1,30.1,-12.0,20.5
92,59,16/11/09-21:05:00,28.1,30.1,-12.0,20.5
93,59,16/11/09-21:10:00,28.1,30.1,-12.0,20.5
94,59,16/11/09-21:15:00,28.1,30.1,-12.0,20.5
95,59,16/11/09-21:20:00,28.1,30.1,-12.0,20.5
96,59,16/11/09-21:25:00,28.1,30.1,-12.0,20.5
97,59,16/11/09-21:30:00,28.1,30.1,-12.0,20.5
98,59,16/11/09-21:35:00,28.1,30.1,-12.0,20.5
99,59,16/11/09-21:40:00,28.1,30.1,-12.0,20.5
100,59,16/11/09-21:45:00,28.1,30.1,-12.0,20.5
101,59,16/11/09-21:50:00,28.1,30.1,-12.0,20.5
102,59,16/11/09-21:55:00,28.1,30.1,-12.0,20.5
103,59,16/11/09-22:00:00,28.1,30.1,-12.0,20.5
104,59,16/11/09-22:05:00,28.1,30.1,-12.0,20.5
105,59,16/11/09-22:10:00,28.1,30.1,-12.0,20.5
106,59,16/11/09-22:15:00,28.1,30.1,-12.0,20.5
107,59,16/11/09-22:20:00,28.1,30.1,-12.0,20.5
108,59,16/11/09-22:25:00,28.1,30.1,-12.0,20.5
109,59,16/11/09-22:30:00,28.1,30.1,-12.0,20.5
110,59,16/11/09-22:35:00,28.1,30.1,-12.0,20.5
111,59,16/11/09-22:40:00,28.1,30.1,-12.0,20.5
112,59,16/11/09-22:45:00,28.1,30.1,-12.0,20.5
113,59,16/11/09-22:50:00,28.1,30.1,-12.0,20.5
114,59,16/11/09-22:55:00,28.1,30.1,-12.0,20.5
115,59,16/11/09-23:00:00,28.1,30.1,-12.0,20.5
116,59,16/11/09-23:05:00,28.1,30.1,-12.0,20.5
117,59,16/11/09-23:10:00,28.1,30.1,-12.0,20.5
118,59,16/11/09-23:15:00,28.1,30.1,-12.0,20.5
119,59,16/11/09-23:20:00,28.1,30.1,-12.0,20.5
120,59,16/11/09-23:25:00,28.1,30.2,-12.0,20.5
121,59,16/11/09-23:30:00,28.1,30.2,-12.0,20.5
122,59,16/11/09-23:35:00,28.1,30.2,-12.0,20.5
123,59,16/11/09-23:40:00,28.1,30.2,-12.0,20.5
124,59,16/11/09-23:45:00,28.1,30.2,-12.0,20.5
125,59,16/11/09-23:50:00,28.1,30.2,-12.0,20.5
126,59,16/11/09-23:55:00,28.1,30.2,-12.0,20.5
