Data ID,Config ID,DateTime,SEN 1,SEN 2,SEN 3,SEN 4
928,59,16/11/06-14:30:00,-11.9,29.7,20.5,8989.0
929,59,16/11/06-14:35:00,-11.9,29.7,20.5,8989.0
930,59,16/11/06-14:40:00,-11.9,29.7,20.5,8989.0
931,59,16/11/06-14:45:00,-11.9,29.7,20.5,8989.0
932,59,16/11/06-14:50:00,-11.9,29.7,20.5,8989.0
933,59,16/11/06-14:55:00,-11.9,29.7,20.5,8989.0
934,59,16/11/06-15:00:00,-11.9,29.7,20.5,8989.0
935,59,16/11/06-15:05:00,-11.9,29.7,20.5,8989.0
936,59,16/11/06-15:10:00,-11.9,29.7,20.5,8989.0
937,59,16/11/06-15:15:00,-11.9,29.7,20.5,8989.0
938,59,16/11/06-15:20:00,-11.9,29.7,20.5,-191.2
939,59,16/11/06-15:25:00,-11.9,29.7,20.5,8989.0
940,59,16/11/06-15:30:00,-11.9,29.7,20.5,8989.0
941,59,16/11/06-15:35:00,-11.9,29.7,20.5,8989.0
942,59,16/11/06-15:40:00,-11.9,29.7,20.5,-199.1
943,59,16/11/06-15:45:00,-11.9,29.7,20.5,-188.8
944,59,16/11/06-15:50:00,-11.9,29.7,20.5,8989.0
945,59,16/11/06-15:55:00,-11.9,29.7,20.5,8989.0
946,59,16/11/06-16:00:00,-11.9,29.7,20.5,8989.0
947,59,16/11/06-16:05:00,-11.9,29.7,20.5,-180.6
948,59,16/11/06-16:10:00,-11.9,29.7,20.5,-190.1
949,59,16/11/06-16:15:00,-11.9,29.7,20.5,-192.6
950,59,16/11/06-16:20:00,-11.9,29.7,20.5,8989.0
951,59,16/11/06-16:25:00,-11.9,29.7,20.5,-193.2
952,59,16/11/06-16:30:00,-11.9,29.7,20.5,8989.0
953,59,16/11/06-16:35:00,-11.9,29.7,20.5,-162.6
954,59,16/11/06-16:40:00,-11.9,29.7,20.5,8989.0
955,59,16/11/06-16:45:00,-11.9,29.7,20.5,8989.0
956,59,16/11/06-16:50:00,-11.9,29.7,20.5,-183.1
957,59,16/11/06-16:55:00,-11.9,29.7,20.5,8989.0
958,59,16/11/06-17:00:00,-11.9,29.7,20.5,-188.7
959,59,16/11/06-17:05:00,-11.9,29.7,20.5,8989.0
960,59,16/11/06-17:10:00,-11.9,29.7,20.5,8989.0
961,59,16/11/06-17:15:00,-11.9,29.7,20.5,8989.0
962,59,16/11/06-17:20:00,-11.9,29.7,20.5,8989.0
963,59,16/11/06-17:25:00,-11.9,29.7,20.5,8989.0
964,59,16/11/06-17:30:00,-11.9,29.7,20.5,8989.0
965,59,16/11/06-17:35:00,-11.9,29.8,20.5,-193.5
966,59,16/11/06-17:40:00,-11.9,29.7,20.5,-191.6
967,59,16/11/06-17:45:00,-11.9,29.7,20.5,-191.2
968,59,16/11/06-17:50:00,-11.9,29.7,20.5,-196.4
969,59,16/11/06-17:55:00,-11.9,29.7,20.5,8989.0
970,59,16/11/06-18:00:00,-11.9,29.8,20.5,8989.0
971,59,16/11/06-18:05:00,-11.9,29.7,20.5,8989.0
972,59,16/11/06-18:10:00,-11.9,29.8,20.5,8989.0
973,59,16/11/06-18:15:00,-11.9,29.8,20.5,8989.0
974,59,16/11/06-18:20:00,-11.9,29.8,20.5,8989.0
975,59,16/11/06-18:25:00,-11.9,29.8,20.5,8989.0
976,59,16/11/06-18:30:00,-11.9,29.8,20.5,8989.0
977,59,16/11/06-18:35:00,-11.9,29.8,20.5,8989.0
978,59,16/11/06-18:40:00,-11.9,29.8,20.5,8989.0
979,59,16/11/06-18:45:00,-11.9,29.8,20.5,8989.0
980,59,16/11/06-18:50:00,-11.9,29.8,20.5,8989.0
981,59,16/11/06-18:55:00,-11.9,29.8,20.5,8989.0
982,59,16/11/06-19:00:00,-11.9,29.8,20.5,-197.2
983,59,16/11/06-19:05:00,-11.9,29.8,20.5,8989.0
984,59,16/11/06-19:10:00,-11.9,29.8,20.5,8989.0
985,59,16/11/06-19:15:00,-11.9,29.8,20.5,8989.0
986,59,16/11/06-19:20:00,-11.9,29.8,20.5,8989.0
987,59,16/11/06-19:25:00,-11.9,29.8,20.5,8989.0
988,59,16/11/06-19:30:00,-11.9,29.8,20.5,8989.0
989,59,16/11/06-19:35:00,-11.9,29.8,20.5,8989.0
990,59,16/11/06-19:40:00,-11.9,29.8,20.5,-197.8
991,59,16/11/06-19:45:00,-11.9,29.8,20.5,8989.0
992,59,16/11/06-19:50:00,-11.9,29.8,20.5,8989.0
993,59,16/11/06-19:55:00,-11.9,29.8,20.5,8989.0
994,59,16/11/06-20:00:00,-11.9,29.8,20.5,8989.0
995,59,16/11/06-20:05:00,-11.9,29.8,20.5,8989.0
996,59,16/11/06-20:10:00,-11.9,29.8,20.5,8989.0
997,59,16/11/06-20:15:00,-11.9,29.8,20.5,8989.0
998,59,16/11/06-20:20:00,-11.9,29.8,20.5,8989.0
999,59,16/11/06-20:25:00,-11.9,29.8,20.5,8989.0
1000,59,16/11/06-20:30:00,-11.9,29.8,20.5,8989.0
1001,59,16/11/06-20:35:00,-11.9,29.8,20.5,8989.0
1002,59,16/11/06-20:40:00,-11.9,29.8,20.5,8989.0
1003,59,16/11/06-20:45:00,-11.9,29.8,20.5,8989.0
1004,59,16/11/06-20:50:00,-11.9,29.8,20.5,8989.0
1005,59,16/11/06-20:55:00,-11.9,29.8,20.5,8989.0
1006,59,16/11/06-21:00:00,-11.9,29.8,20.5,8989.0
1007,59,16/11/06-21:05:00,-11.9,29.8,20.5,8989.0
1008,59,16/11/06-21:10:00,-11.9,29.8,20.5,8989.0
1009,59,16/11/06-21:15:00,-11.9,29.8,20.5,8989.0
1010,59,16/11/06-21:20:00,-11.9,29.8,20.5,8989.0
1011,59,16/11/06-21:25:00,-11.9,29.8,20.5,8989.0
1012,59,16/11/06-21:30:00,-11.9,29.8,20.5,8989.0
1013,59,16/11/06-21:35:00,-11.9,29.8,20.5,8989.0
1014,59,16/11/06-21:40:00,-11.9,29.8,20.5,8989.0
1015,59,16/11/06-21:45:00,-11.9,29.8,20.5,8989.0
1016,59,16/11/06-21:50:00,-11.9,29.8,20.5,8989.0
1017,59,16/11/06-21:55:00,-11.9,29.8,20.5,8989.0
1018,59,16/11/06-22:00:00,-11.9,29.8,20.5,8989.0
1019,59,16/11/06-22:05:00,-11.9,29.8,20.5,8989.0
1020,59,16/11/06-22:10:00,-11.9,29.8,20.5,8989.0
1021,59,16/11/06-22:15:00,-11.9,29.8,20.5,8989.0
1022,59,16/11/06-22:20:00,-11.9,29.8,20.5,8989.0
1023,59,16/11/06-22:25:00,-11.9,29.8,20.5,-78.4
1024,59,16/11/06-22:30:00,-11.9,29.8,20.5,8989.0
1025,59,16/11/06-22:35:00,-11.9,29.8,20.5,8989.0
1026,59,16/11/06-22:40:00,-11.9,29.8,20.5,8989.0
1027,59,16/11/06-22:45:00,-11.9,29.8,20.5,-196.1
1028,59,16/11/06-22:50:00,-11.9,29.8,20.5,8989.0
1029,59,16/11/06-22:55:00,-11.9,29.8,20.5,8989.0
1030,59,16/11/06-23:00:00,-11.9,29.8,20.5,8989.0
1031,59,16/11/06-23:05:00,-11.9,29.8,20.5,8989.0
1032,59,16/11/06-23:10:00,-11.9,29.8,20.5,8989.0
1033,59,16/11/06-23:15:00,-11.9,29.8,20.5,8989.0
1034,59,16/11/06-23:20:00,-11.9,29.8,20.5,8989.0
1035,59,16/11/06-23:25:00,-11.9,29.8,20.5,8989.0
1036,59,16/11/06-23:30:00,-11.9,29.8,20.5,8989.0
1037,59,16/11/06-23:35:00,-11.9,29.8,20.5,8989.0
1038,59,16/11/06-23:40:00,-11.9,29.8,20.5,8989.0
1039,59,16/11/06-23:45:00,-11.9,29.8,20.5,8989.0
1040,59,16/11/06-23:50:00,-11.9,29.8,20.5,8989.0
1041,59,16/11/06-23:55:00,-11.9,29.8,20.5,8989.0
