Data ID,Config ID,DateTime,SEN 1,SEN 2,SEN 3,SEN 4
1042,59,16/11/07-00:00:00,-11.9,29.8,20.5,8989.0
1043,59,16/11/07-00:05:00,-11.9,29.8,20.5,8989.0
1044,59,16/11/07-00:10:00,-11.9,29.8,20.5,8989.0
1045,59,16/11/07-00:15:00,-11.9,29.8,20.5,8989.0
1046,59,16/11/07-00:20:00,-11.9,29.8,20.5,8989.0
1047,59,16/11/07-00:25:00,-11.9,29.8,20.5,8989.0
1048,59,16/11/07-00:30:00,-11.9,29.8,20.5,8989.0
1049,59,16/11/07-00:35:00,-11.9,29.8,20.5,8989.0
1050,59,16/11/07-00:40:00,-11.9,29.8,20.5,8989.0
1051,59,16/11/07-00:45:00,-11.9,29.8,20.5,8989.0
1052,59,16/11/07-00:50:00,-11.9,29.8,20.5,8989.0
1053,59,16/11/07-00:55:00,-11.9,29.8,20.5,8989.0
1054,59,16/11/07-01:00:00,-11.9,29.8,20.5,8989.0
1055,59,16/11/07-01:05:00,-11.9,29.8,20.5,8989.0
1056,59,16/11/07-01:10:00,-11.9,29.8,20.5,8989.0
1057,59,16/11/07-01:15:00,-11.9,29.8,20.5,-194.6
1058,59,16/11/07-01:20:00,-11.9,29.8,20.5,8989.0
1059,59,16/11/07-01:25:00,-11.9,29.8,20.5,8989.0
1060,59,16/11/07-01:30:00,-11.9,29.8,20.5,-195.8
1061,59,16/11/07-01:35:00,-11.9,29.8,20.5,8989.0
1062,59,16/11/07-01:40:00,-11.9,29.8,20.5,-185.1
1063,59,16/11/07-01:45:00,-11.9,29.8,20.5,8989.0
1064,59,16/11/07-01:50:00,-11.9,29.8,20.5,8989.0
1065,59,16/11/07-01:55:00,-11.9,29.8,20.5,-190.9
1066,59,16/11/07-02:00:00,-11.9,29.8,20.5,8989.0
1067,59,16/11/07-02:05:00,-11.9,29.8,20.5,-190.2
1068,59,16/11/07-02:10:00,-11.9,29.8,20.5,8989.0
1069,59,16/11/07-02:15:00,-11.9,29.8,20.5,8989.0
1070,59,16/11/07-02:20:00,-11.9,29.8,20.5,-183.8
1071,59,16/11/07-02:25:00,-11.9,29.8,20.5,8989.0
1072,59,16/11/07-02:30:00,-11.9,29.8,20.5,8989.0
1073,59,16/11/07-02:35:00,-11.9,29.8,20.5,8989.0
1074,59,16/11/07-02:40:00,-11.9,29.9,20.5,8989.0
