Data ID,Config ID,DateTime,SEN 1,SEN 2,SEN 3,SEN 4
137,58,16/11/01-00:00:00,18.5,-12.0,30.5,29.3
138,58,16/11/01-00:05:00,18.5,-12.0,30.5,29.3
139,58,16/11/01-00:10:00,18.5,-12.0,30.5,29.3
140,58,16/11/01-00:15:00,18.5,-12.0,30.5,29.2
141,58,16/11/01-00:20:00,18.5,-12.0,30.5,29.3
142,58,16/11/01-00:25:00,18.5,-12.0,30.4,29.3
143,58,16/11/01-00:30:00,18.5,-12.0,30.5,29.3
144,58,16/11/01-00:35:00,18.5,-12.0,30.5,29.3
145,58,16/11/01-00:40:00,18.5,-12.0,30.5,29.3
146,58,16/11/01-00:45:00,18.5,-12.0,30.5,29.3
147,58,16/11/01-00:50:00,18.5,-12.0,30.5,29.3
148,58,16/11/01-00:55:00,18.5,-12.0,30.5,29.3
149,58,16/11/01-01:00:00,18.5,-12.0,30.4,29.2
150,58,16/11/01-01:05:00,18.5,-12.0,30.4,29.3
151,58,16/11/01-01:10:00,18.5,-12.0,30.4,29.3
152,58,16/11/01-01:15:00,18.5,-12.0,30.5,29.3
153,58,16/11/01-01:20:00,18.5,-12.0,30.5,29.3
154,58,16/11/01-01:25:00,18.5,-12.0,30.5,29.3
155,58,16/11/01-01:30:00,18.5,-12.0,30.5,29.3
156,58,16/11/01-01:35:00,18.5,-12.0,30.5,29.3
157,58,16/11/01-01:40:00,18.5,-12.0,30.4,29.3
158,58,16/11/01-01:45:00,18.5,-12.0,30.5,29.3
159,58,16/11/01-01:50:00,18.5,-12.0,30.5,29.3
160,58,16/11/01-01:55:00,18.5,-12.0,30.5,29.3
161,58,16/11/01-02:00:00,18.5,-12.0,30.6,29.4
162,58,16/11/01-02:05:00,18.5,-12.0,30.6,29.3
163,58,16/11/01-02:10:00,18.5,-12.0,30.6,29.4
164,58,16/11/01-02:15:00,18.5,-12.0,30.5,29.3
165,58,16/11/01-02:20:00,18.5,-12.0,30.5,29.4
166,58,16/11/01-02:25:00,18.5,-12.0,30.5,29.4
167,58,16/11/01-02:30:00,18.5,-12.0,30.6,29.4
168,58,16/11/01-02:35:00,18.5,-12.0,30.6,29.4
169,58,16/11/01-02:40:00,18.5,-12.0,30.6,29.5
170,58,16/11/01-02:45:00,18.5,-12.0,30.7,29.5
171,58,16/11/01-02:50:00,18.5,-12.0,30.7,29.5
172,58,16/11/01-02:55:00,18.5,-12.0,30.8,29.6
173,58,16/11/01-03:00:00,18.5,-12.0,30.8,29.6
174,58,16/11/01-03:05:00,18.5,-12.0,30.9,29.6
175,58,16/11/01-03:10:00,18.5,-12.0,30.9,29.7
176,58,16/11/01-03:15:00,18.5,-12.0,30.9,29.7
177,58,16/11/01-03:20:00,18.5,-12.0,30.9,29.7
178,58,16/11/01-03:25:00,18.5,-12.0,31.0,29.8
179,58,16/11/01-03:30:00,18.5,-12.0,30.9,29.8
180,58,16/11/01-03:35:00,18.5,-12.0,31.0,29.8
181,58,16/11/01-03:40:00,18.5,-12.0,30.9,29.8
182,58,16/11/01-03:45:00,18.5,-12.0,30.5,29.4
183,58,16/11/01-03:50:00,18.5,-12.0,30.2,29.1
184,58,16/11/01-03:55:00,18.5,-12.0,29.9,28.9
185,58,16/11/01-04:00:00,18.5,-12.0,29.8,28.7
186,58,16/11/01-04:05:00,18.5,-12.0,29.6,28.5
187,58,16/11/01-04:10:00,18.5,-12.0,29.5,28.3
188,58,16/11/01-04:15:00,18.5,-12.0,29.3,28.1
189,58,16/11/01-04:20:00,18.5,-12.0,29.2,27.9
190,58,16/11/01-04:25:00,18.5,-12.0,29.0,27.8
191,58,16/11/01-04:30:00,18.5,-12.0,28.9,27.7
192,58,16/11/01-04:35:00,18.5,-12.0,28.8,27.6
193,58,16/11/01-04:40:00,18.6,-12.0,28.8,27.6
194,58,16/11/01-04:45:00,18.6,-12.0,28.7,27.5
195,58,16/11/01-04:50:00,18.6,-12.0,28.9,27.6
196,58,16/11/01-04:55:00,18.6,-12.0,28.9,27.6
197,58,16/11/01-05:00:00,18.6,-12.0,28.7,27.6
198,58,16/11/01-05:05:00,18.6,-12.0,28.9,27.7
199,58,16/11/01-05:10:00,18.6,-12.0,28.9,27.6
200,58,16/11/01-05:15:00,18.6,-12.0,28.9,27.6
201,58,16/11/01-05:20:00,18.6,-12.0,28.7,27.6
202,58,16/11/01-05:25:00,18.6,-12.0,28.8,27.6
203,58,16/11/01-05:30:00,18.6,-12.0,28.7,27.5
204,58,16/11/01-05:35:00,18.6,-12.0,28.7,27.5
205,58,16/11/01-05:40:00,18.6,-12.0,28.6,27.5
206,58,16/11/01-05:45:00,18.6,-12.0,28.5,27.4
207,58,16/11/01-05:50:00,18.6,-12.0,28.6,27.4
208,58,16/11/01-05:55:00,18.6,-12.0,28.5,27.4
209,58,16/11/01-06:00:00,18.6,-12.0,28.5,27.4
210,58,16/11/01-06:05:00,18.6,-12.0,28.4,27.4
211,58,16/11/01-06:10:00,18.6,-12.0,28.3,27.2
212,58,16/11/01-06:15:00,18.6,-12.0,28.4,27.3
213,58,16/11/01-06:20:00,18.6,-12.0,28.6,27.3
214,58,16/11/01-06:25:00,18.6,-12.0,28.6,27.4
215,58,16/11/01-06:30:00,18.6,-12.0,28.7,27.4
216,58,16/11/01-06:35:00,18.6,-12.0,28.6,27.3
217,58,16/11/01-06:40:00,18.6,-12.0,28.7,27.3
218,58,16/11/01-06:45:00,18.6,-12.0,28.7,27.4
219,58,16/11/01-06:50:00,18.6,-12.0,28.6,27.4
220,58,16/11/01-06:55:00,18.6,-12.0,28.7,27.6
221,58,16/11/01-07:00:00,18.6,-12.0,29.0,27.8
222,58,16/11/01-07:05:00,18.6,-12.0,29.1,27.9
223,58,16/11/01-07:10:00,18.6,-12.0,29.2,28.0
224,58,16/11/01-07:15:00,18.6,-12.0,29.3,28.1
225,58,16/11/01-07:20:00,18.6,-12.0,29.4,28.2
226,58,16/11/01-07:25:00,18.6,-12.0,29.4,28.3
227,58,16/11/01-07:30:00,18.6,-12.0,29.5,28.4
228,58,16/11/01-07:35:00,18.6,-12.0,29.3,28.3
229,58,16/11/01-07:40:00,18.6,-12.0,29.5,28.3
230,58,16/11/01-07:45:00,18.6,-12.0,29.5,28.3
231,58,16/11/01-07:50:00,18.6,-12.0,29.5,28.3
232,58,16/11/01-07:55:00,18.6,-12.0,29.5,28.3
233,58,16/11/01-08:00:00,18.6,-12.0,29.5,28.3
234,58,16/11/01-08:05:00,18.6,-12.0,29.5,28.3
235,58,16/11/01-08:10:00,18.6,-12.0,29.5,28.3
236,58,16/11/01-08:15:00,18.6,-12.0,29.3,28.3
237,58,16/11/01-08:20:00,18.6,-12.0,29.4,28.3
238,58,16/11/01-08:25:00,18.6,-12.0,29.5,28.3
239,58,16/11/01-08:30:00,18.6,-12.0,29.5,28.3
240,58,16/11/01-08:35:00,18.6,-12.0,29.5,28.4
241,58,16/11/01-08:40:00,18.6,-12.0,29.5,28.4
242,58,16/11/01-08:45:00,18.6,-12.0,29.5,28.4
243,58,16/11/01-08:50:00,18.6,-12.0,29.6,28.4
244,58,16/11/01-08:55:00,18.6,-12.0,29.4,28.3
245,58,16/11/01-09:00:00,18.6,-12.0,29.2,28.0
246,58,16/11/01-09:05:00,18.6,-12.0,29.1,27.9
247,58,16/11/01-09:10:00,18.6,-12.0,29.1,27.9
248,58,16/11/01-09:15:00,18.6,-12.0,29.0,27.9
249,58,16/11/01-09:20:00,18.6,-12.0,28.9,27.8
250,58,16/11/01-09:25:00,18.6,-12.0,28.9,27.7
251,58,16/11/01-09:30:00,18.6,-12.0,28.8,27.6
252,58,16/11/01-09:35:00,18.6,-12.0,28.7,27.6
253,58,16/11/01-09:40:00,18.6,-12.0,28.6,27.5
