Data ID,Config ID,DateTime,SEN 1,SEN 2,SEN 3,SEN 4
212,58,16/11/04-02:50:00,71.3,102.7,-8989.0,-8989.0
213,58,16/11/04-02:55:00,71.3,102.7,-8989.0,-8989.0
214,58,16/11/04-03:00:00,71.4,102.7,-8989.0,-8989.0
215,58,16/11/04-03:05:00,71.3,102.7,-8989.0,-8989.0
216,58,16/11/04-03:10:00,71.3,102.7,-8989.0,-8989.0
217,58,16/11/04-03:15:00,71.3,102.7,-8989.0,-8989.0
218,58,16/11/04-03:20:00,71.4,102.6,-8989.0,-8989.0
219,58,16/11/04-03:25:00,71.4,102.7,-8989.0,-8989.0
220,58,16/11/04-03:30:00,71.4,102.7,-8989.0,-8989.0
221,58,16/11/04-03:35:00,71.4,102.7,-8989.0,-8989.0
222,58,16/11/04-03:40:00,71.4,102.7,-8989.0,-8989.0
223,58,16/11/04-03:45:00,71.4,102.7,-8989.0,-8989.0
224,58,16/11/04-03:50:00,71.4,102.7,-8989.0,-8989.0
225,58,16/11/04-03:55:00,71.4,102.7,-8989.0,-8989.0
226,58,16/11/04-04:00:00,71.3,102.7,-8989.0,-8989.0
227,58,16/11/04-04:05:00,71.3,102.6,-8989.0,-8989.0
228,58,16/11/04-04:10:00,71.2,102.6,-8989.0,-8989.0
229,58,16/11/04-04:15:00,71.2,102.6,-8989.0,-8989.0
230,58,16/11/04-04:20:00,71.2,102.6,-8989.0,-8989.0
231,58,16/11/04-04:25:00,71.1,102.6,-8989.0,-8989.0
232,58,16/11/04-04:30:00,71.1,102.5,-8989.0,-8989.0
233,58,16/11/04-04:35:00,71.0,102.4,-8989.0,-8989.0
234,58,16/11/04-04:40:00,70.8,102.2,-8989.0,-8989.0
235,58,16/11/04-04:45:00,70.8,102.2,-8989.0,-8989.0
236,58,16/11/04-04:50:00,70.8,102.1,-8989.0,-8989.0
237,58,16/11/04-04:55:00,70.7,102.1,-8989.0,-8989.0
238,58,16/11/04-05:00:00,70.7,102.0,-8989.0,-8989.0
239,58,16/11/04-05:05:00,70.7,102.1,-8989.0,-8989.0
240,58,16/11/04-05:10:00,70.8,102.2,-8989.0,-8989.0
241,58,16/11/04-05:15:00,70.8,102.2,-8989.0,-8989.0
242,58,16/11/04-05:20:00,70.8,102.2,-8989.0,-8989.0
243,58,16/11/04-05:25:00,70.7,102.1,-8989.0,-8989.0
244,58,16/11/04-05:30:00,70.5,101.9,-8989.0,-8989.0
245,58,16/11/04-05:35:00,70.5,101.9,-8989.0,-8989.0
246,58,16/11/04-05:40:00,70.5,101.9,-8989.0,-8989.0
247,58,16/11/04-05:45:00,70.4,101.9,-8989.0,-8989.0
248,58,16/11/04-05:50:00,70.5,101.9,-8989.0,-8989.0
249,58,16/11/04-05:55:00,70.7,102.1,-8989.0,-8989.0
250,58,16/11/04-06:00:00,70.7,102.1,-8989.0,-8989.0
251,58,16/11/04-06:05:00,70.8,102.2,-8989.0,-8989.0
252,58,16/11/04-06:10:00,70.8,102.2,-8989.0,-8989.0
253,58,16/11/04-06:15:00,70.8,102.2,-8989.0,-8989.0
254,58,16/11/04-06:20:00,70.8,102.2,-8989.0,-8989.0
255,58,16/11/04-06:25:00,70.9,102.2,-8989.0,-8989.0
256,58,16/11/04-06:30:00,70.8,102.3,-8989.0,-8989.0
257,58,16/11/04-06:35:00,70.8,102.3,-8989.0,-8989.0
258,58,16/11/04-06:40:00,70.8,102.3,-8989.0,-8989.0
259,58,16/11/04-06:45:00,70.8,105.2,-8989.0,-8989.0
260,58,16/11/04-06:50:00,70.9,105.3,-8989.0,-8989.0
261,58,16/11/04-06:55:00,70.9,105.3,-8989.0,-8989.0
262,58,16/11/04-07:00:00,70.9,105.3,-8989.0,-8989.0
263,58,16/11/04-07:05:00,70.9,105.3,-8989.0,-8989.0
264,58,16/11/04-07:10:00,70.9,105.3,-8989.0,-8989.0
265,58,16/11/04-07:15:00,70.9,105.3,-8989.0,-8989.0
266,58,16/11/04-07:20:00,70.9,105.3,-8989.0,-8989.0
267,58,16/11/04-07:25:00,70.9,105.3,-8989.0,-8989.0
268,58,16/11/04-07:30:00,70.9,105.3,-8989.0,-8989.0
269,58,16/11/04-07:35:00,70.9,105.3,-8989.0,-8989.0
270,58,16/11/04-07:40:00,70.9,105.4,-8989.0,-8989.0
271,58,16/11/04-07:45:00,70.9,105.3,-8989.0,-8989.0
272,58,16/11/04-07:50:00,70.9,105.3,-8989.0,-8989.0
273,58,16/11/04-07:55:00,70.9,105.3,-8989.0,-8989.0
274,58,16/11/04-08:00:00,70.9,105.3,-8989.0,-8989.0
275,58,16/11/04-08:05:00,70.8,105.3,-8989.0,-8989.0
276,58,16/11/04-08:10:00,70.8,105.3,-8989.0,-8989.0
277,58,16/11/04-08:15:00,70.8,105.3,-8989.0,-8989.0
278,58,16/11/04-08:20:00,70.8,105.3,-8989.0,-8989.0
279,58,16/11/04-08:25:00,70.8,105.3,-8989.0,-8989.0
280,58,16/11/04-08:30:00,70.8,105.3,-8989.0,-8989.0
281,58,16/11/04-08:35:00,70.8,105.3,-8989.0,-8989.0
282,58,16/11/04-08:40:00,70.8,105.3,-8989.0,-8989.0
283,58,16/11/04-08:45:00,70.8,105.3,-8989.0,-8989.0
284,58,16/11/04-08:50:00,70.8,105.3,-8989.0,-8989.0
285,58,16/11/04-08:55:00,70.8,105.3,-8989.0,-8989.0
286,58,16/11/04-09:00:00,70.8,105.3,-8989.0,-8989.0
287,58,16/11/04-09:05:00,70.8,105.2,-8989.0,-8989.0
288,58,16/11/04-09:10:00,70.8,105.3,-8989.0,-8989.0
289,58,16/11/04-09:15:00,70.8,105.3,-8989.0,-8989.0
290,58,16/11/04-09:20:00,70.8,105.3,-8989.0,-8989.0
291,58,16/11/04-09:25:00,70.9,105.2,-8989.0,-8989.0
292,58,16/11/04-09:30:00,70.8,105.3,-8989.0,-8989.0
293,58,16/11/04-09:35:00,70.8,105.3,-8989.0,-8989.0
294,58,16/11/04-09:40:00,70.8,105.3,-8989.0,-8989.0
295,58,16/11/04-09:45:00,70.9,105.3,-8989.0,-8989.0
296,58,16/11/04-09:50:00,70.7,105.2,-8989.0,-8989.0
297,58,16/11/04-09:55:00,70.7,105.1,-8989.0,-8989.0
298,58,16/11/04-10:00:00,70.6,105.1,-8989.0,-8989.0
299,58,16/11/04-10:05:00,70.7,105.1,-8989.0,-8989.0
300,58,16/11/04-10:10:00,70.7,105.2,-8989.0,-8989.0
301,58,16/11/04-10:15:00,70.7,105.3,-8989.0,-8989.0
302,58,16/11/04-10:20:00,70.7,105.4,-8989.0,-8989.0
303,58,16/11/04-10:25:00,70.8,105.4,-8989.0,-8989.0
304,58,16/11/04-10:30:00,70.8,105.4,-8989.0,-8989.0
305,58,16/11/04-10:35:00,70.8,105.4,-8989.0,-8989.0
306,58,16/11/04-10:40:00,70.8,105.5,-8989.0,-8989.0
307,58,16/11/04-10:45:00,70.8,105.4,-8989.0,-8989.0
308,58,16/11/04-10:50:00,70.8,105.5,-8989.0,-8989.0
309,59,16/11/04-10:55:00,70.8,105.4,-8989.0,-8989.0
310,59,16/11/04-11:00:00,70.8,105.4,-8989.0,-8989.0
311,59,16/11/04-11:05:00,70.8,105.4,-8989.0,-8989.0
312,59,16/11/04-11:10:00,70.8,105.5,-8989.0,-8989.0
313,59,16/11/04-11:15:00,70.8,105.4,-8989.0,-8989.0
314,59,16/11/04-11:20:00,70.8,105.5,-8989.0,-8989.0
315,59,16/11/04-11:25:00,70.8,105.5,-8989.0,-8989.0
316,59,16/11/04-11:30:00,70.8,105.4,-8989.0,-8989.0
317,59,16/11/04-11:35:00,70.8,105.4,-8989.0,-8989.0
318,59,16/11/04-11:40:00,70.8,105.4,-8989.0,-8989.0
319,59,16/11/04-11:45:00,70.8,105.4,-8989.0,-8989.0
320,59,16/11/04-11:50:00,70.8,105.5,-8989.0,-8989.0
321,59,16/11/04-11:55:00,70.8,105.4,-8989.0,-8989.0
322,59,16/11/04-12:00:00,70.8,105.4,-8989.0,-8989.0
323,59,16/11/04-12:05:00,70.9,105.4,-8989.0,-8989.0
324,59,16/11/04-12:10:00,70.8,105.5,-8989.0,-8989.0
325,59,16/11/04-12:15:00,70.8,105.5,-8989.0,-8989.0
326,59,16/11/04-12:20:00,70.8,105.5,-8989.0,-8989.0
327,59,16/11/04-12:25:00,70.8,105.5,-8989.0,-8989.0
328,59,16/11/04-12:30:00,70.8,105.4,-8989.0,-8989.0
329,59,16/11/04-12:35:00,70.9,112.8,367.7,-8989.0
330,59,16/11/04-12:40:00,70.9,112.9,367.7,-8989.0
331,59,16/11/04-12:45:00,70.9,112.7,367.7,-8989.0
332,59,16/11/04-12:50:00,70.9,112.6,367.6,-8989.0
333,59,16/11/04-12:55:00,70.9,112.5,367.7,-8989.0
334,59,16/11/04-13:00:00,70.9,112.3,367.6,-8989.0
335,59,16/11/04-13:05:00,70.9,112.2,367.5,-8989.0
336,59,16/11/04-13:10:00,70.9,112.1,367.5,-8989.0
337,59,16/11/04-13:15:00,70.9,112.1,367.5,-8989.0
338,59,16/11/04-13:20:00,70.9,112.1,367.5,-8989.0
339,59,16/11/04-13:25:00,70.8,112.2,367.4,-8989.0
340,59,16/11/04-13:30:00,4.9,44.3,88.4,-8989.0
341,59,16/11/04-13:35:00,4.9,44.4,88.5,-8989.0
342,59,16/11/04-13:40:00,4.9,44.5,88.4,-8989.0
343,59,16/11/04-13:45:00,4.9,44.6,88.5,-8989.0
344,59,16/11/04-13:50:00,4.9,44.6,88.5,-8989.0
345,59,16/11/04-13:55:00,4.9,44.6,88.5,-8989.0
346,59,16/11/04-14:00:00,4.9,44.6,88.5,-8989.0
347,59,16/11/04-14:05:00,4.9,44.6,88.5,-8989.0
348,59,16/11/04-14:10:00,4.9,44.6,88.5,-8989.0
349,59,16/11/04-14:15:00,4.9,44.7,88.5,-8989.0
350,59,16/11/04-14:20:00,4.9,44.7,88.5,-8989.0
351,59,16/11/04-14:25:00,4.9,44.7,88.5,-8989.0
352,59,16/11/04-14:30:00,4.9,44.7,88.5,-8989.0
353,59,16/11/04-14:35:00,4.9,44.7,88.5,-8989.0
354,59,16/11/04-14:40:00,4.9,44.7,88.5,-8989.0
355,59,16/11/04-14:45:00,4.9,44.8,88.5,-8989.0
356,59,16/11/04-14:50:00,4.9,44.8,88.5,-8989.0
357,59,16/11/04-14:55:00,4.9,44.8,88.5,-8989.0
358,59,16/11/04-15:00:00,4.9,44.9,88.6,-8989.0
359,59,16/11/04-15:05:00,4.9,44.9,88.5,-8989.0
360,59,16/11/04-15:10:00,4.9,44.9,88.6,-8989.0
361,59,16/11/04-15:15:00,4.9,44.9,88.6,-8989.0
362,59,16/11/04-15:20:00,4.9,44.9,88.6,-8989.0
363,59,16/11/04-15:25:00,4.9,45.0,88.6,-8989.0
364,59,16/11/04-15:30:00,4.9,45.0,88.6,-8989.0
365,59,16/11/04-15:35:00,4.9,45.0,88.6,-8989.0
366,59,16/11/04-15:40:00,4.9,45.0,88.6,-8989.0
367,59,16/11/04-15:45:00,4.9,45.1,88.6,-8989.0
368,59,16/11/04-15:50:00,4.9,45.1,88.6,-8989.0
369,59,16/11/04-15:55:00,4.9,45.1,88.6,-8989.0
370,59,16/11/04-16:00:00,4.9,45.1,88.6,-8989.0
371,59,16/11/04-16:05:00,4.9,45.1,88.6,-8989.0
372,59,16/11/04-16:10:00,4.9,45.2,88.6,-8989.0
373,59,16/11/04-16:15:00,4.9,45.2,88.6,-8989.0
374,59,16/11/04-16:20:00,4.9,45.2,88.6,-8989.0
375,59,16/11/04-16:25:00,4.9,45.2,88.6,-8989.0
376,59,16/11/04-16:30:00,4.9,45.2,88.6,-8989.0
377,59,16/11/04-16:35:00,4.9,45.2,88.6,-8989.0
378,59,16/11/04-16:40:00,4.9,45.3,88.6,-8989.0
379,59,16/11/04-16:45:00,4.9,45.3,88.6,-8989.0
380,59,16/11/04-16:50:00,4.9,45.3,88.6,-8989.0
381,59,16/11/04-16:55:00,4.9,45.3,88.6,-8989.0
382,59,16/11/04-17:00:00,4.9,45.3,88.6,-8989.0
383,59,16/11/04-17:05:00,4.9,45.3,88.6,-8989.0
384,59,16/11/04-17:10:00,4.9,45.3,88.6,-8989.0
385,59,16/11/04-17:15:00,4.9,45.4,88.6,-8989.0
386,59,16/11/04-17:20:00,4.9,45.4,88.6,-8989.0
387,59,16/11/04-17:25:00,4.9,45.4,88.6,-8989.0
388,59,16/11/04-17:30:00,4.9,45.4,88.6,-8989.0
389,59,16/11/04-17:35:00,4.9,45.4,88.6,-8989.0
390,59,16/11/04-17:40:00,4.9,45.4,88.6,-8989.0
391,59,16/11/04-17:45:00,4.9,45.4,88.6,-8989.0
392,59,16/11/04-17:50:00,4.9,45.4,88.6,-8989.0
393,59,16/11/04-17:55:00,4.9,45.4,88.6,-8989.0
394,59,16/11/04-18:00:00,4.9,45.5,88.6,-8989.0
395,59,16/11/04-18:05:00,4.9,45.5,88.7,-8989.0
396,59,16/11/04-18:10:00,4.9,45.5,88.6,-8989.0
397,59,16/11/04-18:15:00,4.9,45.5,88.6,-8989.0
398,59,16/11/04-18:20:00,4.9,45.5,88.6,-8989.0
399,59,16/11/04-18:25:00,4.9,45.5,88.6,-8989.0
400,59,16/11/04-18:30:00,4.9,45.5,88.6,-8989.0
401,59,16/11/04-18:35:00,4.9,45.5,88.6,-8989.0
402,59,16/11/04-18:40:00,4.9,45.5,88.7,-8989.0
403,59,16/11/04-18:45:00,4.9,45.5,88.6,-8989.0
404,59,16/11/04-18:50:00,4.9,45.5,88.6,-8989.0
405,59,16/11/04-18:55:00,4.9,45.5,88.6,-8989.0
406,59,16/11/04-19:00:00,4.9,45.6,88.6,-8989.0
407,59,16/11/04-19:05:00,5.0,45.5,88.7,-8989.0
408,59,16/11/04-19:10:00,4.9,45.6,88.7,-8989.0
409,59,16/11/04-19:15:00,4.9,45.6,88.7,-8989.0
410,59,16/11/04-19:20:00,4.9,45.6,88.7,-8989.0
411,59,16/11/04-19:25:00,4.9,45.6,88.7,-8989.0
412,59,16/11/04-19:30:00,4.9,45.6,88.6,-8989.0
413,59,16/11/04-19:35:00,4.9,45.6,88.7,-8989.0
414,59,16/11/04-19:40:00,4.9,45.6,88.7,-8989.0
415,59,16/11/04-19:45:00,5.0,45.6,88.7,-8989.0
416,59,16/11/04-19:50:00,4.9,45.6,88.7,-8989.0
417,59,16/11/04-19:55:00,4.9,45.6,88.7,-8989.0
418,59,16/11/04-20:00:00,4.9,45.6,88.7,-8989.0
419,59,16/11/04-20:05:00,4.9,45.6,88.7,-8989.0
420,59,16/11/04-20:10:00,4.9,45.6,88.6,-8989.0
421,59,16/11/04-20:15:00,4.9,45.6,88.7,-8989.0
422,59,16/11/04-20:20:00,4.9,45.6,88.7,-8989.0
423,59,16/11/04-20:25:00,5.0,45.6,88.7,-8989.0
424,59,16/11/04-20:30:00,4.9,45.7,88.7,-8989.0
425,59,16/11/04-20:35:00,4.9,45.7,88.7,-8989.0
426,59,16/11/04-20:40:00,4.9,45.7,88.7,-8989.0
427,59,16/11/04-20:45:00,5.0,45.7,88.7,-8989.0
428,59,16/11/04-20:50:00,4.9,45.7,88.6,-8989.0
429,59,16/11/04-20:55:00,4.9,45.7,88.7,-8989.0
430,59,16/11/04-21:00:00,4.9,45.7,88.7,-8989.0
431,59,16/11/04-21:05:00,4.9,45.7,88.7,-8989.0
432,59,16/11/04-21:10:00,4.9,45.7,88.7,-8989.0
433,59,16/11/04-21:15:00,4.9,45.7,88.7,-8989.0
434,59,16/11/04-21:20:00,4.9,45.7,88.7,-8989.0
435,59,16/11/04-21:25:00,5.0,45.7,88.7,-8989.0
436,59,16/11/04-21:30:00,4.9,45.7,88.7,-8989.0
437,59,16/11/04-21:35:00,4.9,45.7,88.7,-8989.0
438,59,16/11/04-21:40:00,4.9,45.7,88.7,-8989.0
439,59,16/11/04-21:45:00,5.0,45.7,88.7,-8989.0
440,59,16/11/04-21:50:00,5.0,45.7,88.7,-8989.0
441,59,16/11/04-21:55:00,5.0,45.7,88.7,-8989.0
442,59,16/11/04-22:00:00,4.9,45.7,88.7,-8989.0
443,59,16/11/04-22:05:00,5.0,45.7,88.7,-8989.0
444,59,16/11/04-22:10:00,5.0,45.7,88.7,-8989.0
445,59,16/11/04-22:15:00,4.9,45.7,88.7,-8989.0
446,59,16/11/04-22:20:00,4.9,45.7,88.7,-8989.0
447,59,16/11/04-22:25:00,5.0,45.7,88.7,-8989.0
448,59,16/11/04-22:30:00,4.9,45.7,88.7,-8989.0
449,59,16/11/04-22:35:00,4.9,45.7,88.7,-8989.0
450,59,16/11/04-22:40:00,5.0,45.7,88.7,-8989.0
451,59,16/11/04-22:45:00,4.9,45.7,88.7,-8989.0
452,59,16/11/04-22:50:00,4.9,45.7,88.7,-8989.0
453,59,16/11/04-22:55:00,4.9,45.7,88.7,-8989.0
454,59,16/11/04-23:00:00,5.0,45.7,88.7,-8989.0
455,59,16/11/04-23:05:00,5.0,45.7,88.7,-8989.0
456,59,16/11/04-23:10:00,4.9,45.7,88.7,-8989.0
457,59,16/11/04-23:15:00,4.9,45.8,88.7,-8989.0
458,59,16/11/04-23:20:00,4.9,45.7,88.7,-8989.0
459,59,16/11/04-23:25:00,4.9,45.7,88.7,-8989.0
460,59,16/11/04-23:30:00,4.9,45.7,88.6,-8989.0
461,59,16/11/04-23:35:00,4.9,45.7,88.7,-8989.0
462,59,16/11/04-23:40:00,4.9,45.7,88.6,-8989.0
463,59,16/11/04-23:45:00,5.0,45.8,88.7,-8989.0
464,59,16/11/04-23:50:00,4.9,45.7,88.6,-8989.0
465,59,16/11/04-23:55:00,4.9,45.7,88.6,-8989.0
