Data ID,Config ID,DateTime,SEN 1,SEN 2,SEN 3,SEN 4
160,58,16/11/03-00:00:00,-11.9,20.4,8989.0,8989.0
161,58,16/11/03-00:05:00,-11.9,20.4,8989.0,8989.0
162,58,16/11/03-00:10:00,-11.9,20.4,8989.0,8989.0
163,58,16/11/03-00:15:00,-11.9,20.4,8989.0,8989.0
164,58,16/11/03-00:20:00,-11.9,20.4,8989.0,8989.0
165,58,16/11/03-00:25:00,-11.9,20.4,8989.0,8989.0
166,58,16/11/03-00:30:00,-11.9,20.4,8989.0,8989.0
167,58,16/11/03-00:35:00,-11.9,20.4,8989.0,8989.0
168,58,16/11/03-00:40:00,-11.9,20.4,8989.0,8989.0
169,58,16/11/03-00:45:00,-11.9,20.4,8989.0,8989.0
170,58,16/11/03-00:50:00,-11.9,20.4,8989.0,8989.0
171,58,16/11/03-00:55:00,-11.9,20.4,8989.0,8989.0
172,58,16/11/03-01:00:00,-11.9,20.4,8989.0,8989.0
173,58,16/11/03-01:05:00,-11.9,20.4,8989.0,8989.0
174,58,16/11/03-01:10:00,-11.9,20.4,8989.0,8989.0
175,58,16/11/03-01:15:00,-11.9,20.4,8989.0,8989.0
176,58,16/11/03-01:20:00,-11.9,20.4,8989.0,8989.0
177,58,16/11/03-01:25:00,-11.9,20.4,8989.0,8989.0
178,58,16/11/03-01:30:00,-11.9,20.4,8989.0,8989.0
179,58,16/11/03-01:35:00,-11.9,20.4,8989.0,8989.0
180,58,16/11/03-01:40:00,-11.9,20.4,8989.0,8989.0
181,58,16/11/03-01:45:00,-11.9,20.4,8989.0,8989.0
182,58,16/11/03-01:50:00,-11.9,20.4,8989.0,8989.0
183,58,16/11/03-01:55:00,-11.9,20.4,8989.0,8989.0
184,58,16/11/03-02:00:00,-11.9,20.4,8989.0,8989.0
185,58,16/11/03-02:05:00,-11.9,20.4,8989.0,8989.0
186,58,16/11/03-02:10:00,-11.9,20.4,8989.0,8989.0
187,58,16/11/03-02:15:00,-11.9,20.4,8989.0,8989.0
188,58,16/11/03-02:20:00,-11.9,20.4,8989.0,8989.0
189,58,16/11/03-02:25:00,-11.9,20.4,8989.0,8989.0
190,58,16/11/03-02:30:00,-11.9,20.4,8989.0,8989.0
191,58,16/11/03-02:35:00,-11.9,20.4,8989.0,8989.0
192,58,16/11/03-02:40:00,-11.9,20.4,8989.0,8989.0
193,58,16/11/03-02:45:00,-11.9,20.4,8989.0,8989.0
194,58,16/11/03-02:50:00,-11.9,20.4,8989.0,8989.0
195,58,16/11/03-02:55:00,-11.9,20.4,8989.0,8989.0
196,58,16/11/03-03:00:00,-11.9,20.4,8989.0,8989.0
197,58,16/11/03-03:05:00,-11.9,20.4,8989.0,8989.0
198,58,16/11/03-03:10:00,-11.9,20.4,8989.0,8989.0
199,58,16/11/03-03:15:00,-11.9,20.4,8989.0,8989.0
200,58,16/11/03-03:20:00,-11.9,20.4,8989.0,8989.0
201,58,16/11/03-03:25:00,-11.9,20.4,8989.0,8989.0
202,58,16/11/03-03:30:00,-11.9,20.4,8989.0,8989.0
203,58,16/11/03-03:35:00,-11.9,20.4,8989.0,8989.0
204,58,16/11/03-03:40:00,-11.9,20.4,8989.0,8989.0
205,58,16/11/03-03:45:00,-11.9,20.4,8989.0,8989.0
206,58,16/11/03-03:50:00,-11.9,20.4,8989.0,8989.0
207,58,16/11/03-03:55:00,-11.9,20.4,8989.0,8989.0
208,58,16/11/03-04:00:00,-11.9,20.4,8989.0,8989.0
209,58,16/11/03-04:05:00,-11.9,20.4,8989.0,8989.0
210,58,16/11/03-04:10:00,-11.9,20.4,8989.0,8989.0
211,58,16/11/03-04:15:00,-11.9,20.4,8989.0,8989.0
212,58,16/11/03-04:20:00,-11.9,20.4,8989.0,8989.0
213,58,16/11/03-04:25:00,-11.9,20.4,8989.0,8989.0
214,58,16/11/03-04:30:00,-11.9,20.4,8989.0,8989.0
215,58,16/11/03-04:35:00,-11.9,20.4,8989.0,8989.0
216,58,16/11/03-04:40:00,-11.9,20.4,8989.0,8989.0
217,58,16/11/03-04:45:00,-11.9,20.4,8989.0,8989.0
218,58,16/11/03-04:50:00,-11.9,20.4,8989.0,8989.0
219,58,16/11/03-04:55:00,-11.9,20.4,8989.0,8989.0
220,58,16/11/03-05:00:00,-11.9,20.4,8989.0,8989.0
221,58,16/11/03-05:05:00,-11.9,20.4,8989.0,8989.0
222,58,16/11/03-05:10:00,-11.9,20.4,8989.0,8989.0
223,58,16/11/03-05:15:00,-11.9,20.4,8989.0,8989.0
224,58,16/11/03-05:20:00,-11.9,20.4,8989.0,8989.0
225,58,16/11/03-05:25:00,-11.9,20.4,8989.0,8989.0
226,58,16/11/03-05:30:00,-11.9,20.4,8989.0,8989.0
227,58,16/11/03-05:35:00,-11.9,20.4,8989.0,8989.0
228,58,16/11/03-05:40:00,-11.9,20.4,8989.0,8989.0
229,58,16/11/03-05:45:00,-11.9,20.4,8989.0,8989.0
230,58,16/11/03-05:50:00,-11.9,20.4,8989.0,8989.0
231,58,16/11/03-05:55:00,-11.9,20.4,8989.0,8989.0
232,58,16/11/03-06:00:00,-11.9,20.4,8989.0,8989.0
233,58,16/11/03-06:05:00,-11.9,20.4,8989.0,8989.0
234,58,16/11/03-06:10:00,-11.9,20.4,8989.0,8989.0
235,58,16/11/03-06:15:00,-11.9,20.4,8989.0,8989.0
236,58,16/11/03-06:20:00,-11.9,20.4,8989.0,8989.0
237,58,16/11/03-06:25:00,-11.9,20.4,8989.0,8989.0
238,58,16/11/03-06:30:00,-11.9,20.4,8989.0,8989.0
239,58,16/11/03-06:35:00,-11.9,20.4,8989.0,8989.0
240,58,16/11/03-06:40:00,-11.9,20.4,8989.0,8989.0
241,58,16/11/03-06:45:00,-11.9,20.4,8989.0,8989.0
242,58,16/11/03-06:50:00,-11.9,20.4,8989.0,8989.0
243,58,16/11/03-06:55:00,-11.9,20.4,8989.0,8989.0
244,58,16/11/03-07:00:00,-11.9,20.4,8989.0,8989.0
